movieId,title,genres,year
89102,Freakonomics (2010),Documentary,2010.0
89137,Backlight (2010),Drama|Sci-Fi|Thriller,2010.0
89145,William Vincent (Shadows and Lies) (2010),Drama,2010.0
89162,Phil Ochs: There But for Fortune (2010),Documentary|Musical,2010.0
89164,Good Neighbours (a.k.a. Good Neighbors) (2010),Crime|Thriller,2010.0
89192,Dead Awake (2010),Fantasy|Mystery|Romance|Thriller,2010.0
89217,Waiting for Forever (2010),Drama|Romance,2010.0
89281,Birdemic: Shock and Terror (2010),Romance|Thriller,2010.0
89300,Win/win (2010),Drama,2010.0
89327,Love Ranch (2010),Comedy|Drama|Romance,2010.0
89377,Wrecked (2010),Thriller,2010.0
89449,Beautiful Lies (De vrais mensonges) (Full Treatment) (2010),Comedy|Drama|Romance,2010.0
89501,William S. Burroughs: A Man Within (2010),Documentary,2010.0
89580,Neds (2010),Drama,2010.0
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,2010.0
89584,Skeletons (2010),Comedy|Fantasy,2010.0
89629,Point Blank (À bout portant) (2010),Action|Crime|Thriller,2010.0
89720,Bereavement (2010),Horror,2010.0
89722,"Horrible Way to Die, A (2010) ",Horror|Thriller,2010.0
89778,Littlerock (2010),Drama,2010.0
89848,Badmaash Company (2010),Comedy|Crime|Drama,2010.0
89850,"Nature of Existence, The (2010)",Documentary,2010.0
89877,Main Street (2010),Drama,2010.0
89983,Robot (2010),Action|Comedy|Musical|Sci-Fi,2010.0
90007,Ghost from the Machine (2010),Sci-Fi,2010.0
90061,"Myth of the American Sleepover, The (2010)",Comedy|Drama|Romance,2010.0
90066,Road to Nowhere (2010),Romance|Thriller,2010.0
90133,"Presence, The (2010)",Drama|Horror|Thriller,2010.0
90281,My Joy (Schastye moe) (2010),Drama,2010.0
90310,Father of Invention (2010),Comedy|Drama,2010.0
90350,Lemmy (2010),Documentary,2010.0
90353,Beautiful Boy (2010),Drama,2010.0
90378,Tabloid (2010),Documentary,2010.0
90413,Oranges and Sunshine (2010),Drama,2010.0
90421,Brighton Rock (2010),Crime|Drama|Thriller,2010.0
90426,Burning Palms (2010),Comedy|Drama,2010.0
90478,Year of the Carnivore (2010),Comedy|Romance,2010.0
90561,"Happy, Happy (Sykt lykkelig) (2010)",Comedy|Drama,2010.0
90564,"Screaming Man, A (Un homme qui crie) (2010)",Drama,2010.0
90632,Answer This! (2010),Comedy|Romance,2010.0
90649,Mr. Nice (2010),Comedy|Drama,2010.0
90965,Sasha (Sascha) (2010),Comedy|Drama,2010.0
91044,LennoNYC (2010),Documentary,2010.0
91048,Cherry (2010),Comedy|Drama,2010.0
91187,Millhaven (2010),Animation,2010.0
91211,Echoes of the Rainbow (Sui yuet san tau) (2010),Comedy|Drama|Romance,2010.0
91213,Beijing Taxi (2010),Documentary,2010.0
91216,"Lebanon, Pa. (2010)",Drama,2010.0
91243,Shanghai (2010),Drama|Mystery|Romance,2010.0
91273,Bunraku (2010),Action|Drama|Fantasy,2010.0
91290,Sarah's Key (Elle s'appelait Sarah) (2010),Drama,2010.0
91302,"Tree, The (2010)",Children|Drama,2010.0
91505,Clone (Womb) (2010),Drama|Romance|Sci-Fi,2010.0
91509,Fire of Conscience (For lung) (2010),Action|Crime|Mystery|Thriller,2010.0
91605,Shit Year (2010),Drama,2010.0
91662,Jim (2010),Drama,2010.0
91681,"Julia's Eyes (Ojos de Julia, Los) (2010)",Horror|Thriller,2010.0
91683,Metrobranding (2010),Documentary,2010.0
91745,Brutal Beauty: Tales of the Rose City Rollers (2010),Documentary,2010.0
91782,Territories (2010) ,Crime|Horror,2010.0
91793,"Painting Sellers, The (Taulukauppiaat) (2010)",Drama,2010.0
91823,Kung Fu Panda Holiday Special (2010),Animation|Children|Comedy,2010.0
91888,Chico & Rita (2010),Animation|Musical|Romance,2010.0
91906,Aurora (2010),Drama,2010.0
91914,Mad Bastards (2010),Drama,2010.0
91929,Nostalgia for the Light (Nostalgia de la luz) (2010),Documentary|Drama,2010.0
91933,Top Floor Left Wing (Dernier étage gauche gauche) (2010),Action|Comedy|Drama,2010.0
91981,Sacrifice (Zhao shi gu er) (2010),Drama,2010.0
91983,"Hustlers, The (Veijarit) (2010)",Comedy|Drama,2010.0
92006,White Irish Drinkers (2010),Drama,2010.0
92048,"Whistleblower, The (2010)",Drama|Thriller,2010.0
92096,14 Blades (Jin yi wei) (2010),Action|Drama,2010.0
92156,Post Mortem (2010),Drama,2010.0
92180,Morgen (2010),Drama,2010.0
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi,2010.0
92252,Thunder Soul (2010),Documentary,2010.0
92357,Cameraman: The Life and Work of Jack Cardiff (2010),Documentary,2010.0
92371,Yolki (2010),Comedy,2010.0
92393,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),Action|Crime|Mystery,2010.0
92437,Toast (2010),Comedy|Drama,2010.0
92441,"Human Resources Manager, The (2010)",Drama,2010.0
92481,Third Star (2010),Comedy|Drama,2010.0
92652,Windfall (2010),Documentary,2010.0
92674,Janie Jones (2010),Drama|Musical,2010.0
92696,"Shrine, The (2010)",Horror,2010.0
92758,When Love Is Not Enough: The Lois Wilson Story (2010),Drama,2010.0
92829,Smokin' Aces 2: Assassins' Ball (2010),Action,2010.0
92872,Plans for Tomorrow (Planes para mañana) (2010),Drama,2010.0
92923,"Dead, The (2010)",Horror,2010.0
93022,Miss Nobody (2010),Comedy|Crime,2010.0
93193,Red Hill (2010),Crime|Thriller|Western,2010.0
93212,"Cat in Paris, A (Une vie de chat) (2010)",Animation|Crime|Mystery,2010.0
93376,When We Leave (Die Fremde) (2010),Drama,2010.0
93391,10 Mountains 10 Years (2010),Documentary,2010.0
93467,Listen to Your Heart (2010),Drama|Musical|Romance,2010.0
93529,Submission (Underkastelsen) (2010),Documentary,2010.0
93550,Yes Or No (2010),Comedy|Drama|Romance,2010.0
93570,Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010),Crime|Drama|Horror,2010.0
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,2010.0
93750,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010),Animation|Crime|Mystery|Sci-Fi|Thriller,2010.0
93782,Paan Singh Tomar (2010),Crime,2010.0
93834,Ticked-Off Trannies with Knives (2010),Action|Comedy|Crime|Horror|Thriller,2010.0
93859,"Desert of Forbidden Art, The (2010)",Adventure|Documentary|Drama|War,2010.0
93892,Romantics Anonymous (Les émotifs anonymes) (2010),Comedy|Romance,2010.0
93952,"Silent House, The (La casa muda) (2010)",Horror|Thriller,2010.0
94074,Rush: Beyond the Lighted Stage (2010),Documentary|Musical,2010.0
94076,Position Among The Stars (Stand van de Sterren) (2010),Documentary,2010.0
94107,18 Years Later (Diciotto anni dopo) (2010),Comedy|Drama,2010.0
94112,Twelve (2010),Crime|Drama|Thriller,2010.0
94190,Aakrosh (2010),Action|Drama|Thriller,2010.0
94280,Spud (2010),Comedy,2010.0
94341,Chosin (2010) ,Documentary|War,2010.0
94491,Daylight (2010),Horror|Thriller,2010.0
94539,Viva Riva! (2010),Drama,2010.0
94545,Among Wolves (Entrelobos) (2010),Drama,2010.0
94558,Beyond the Black Rainbow (2010),Mystery|Sci-Fi,2010.0
94573,"Last Play at Shea, The (2010)",Documentary|Musical,2010.0
94672,Across the Line: The Exodus of Charlie Wright (2010),Crime|Drama,2010.0
94675,Three Steps Above Heaven (2010),Drama|Romance,2010.0
94893,Letters to God (2010),Children|Drama,2010.0
94919,Inhale (2010),Drama|Thriller,2010.0
94939,Sound of Noise (2010),Comedy|Crime|Musical,2010.0
95000,"Life, Above All (2010)",Drama,2010.0
95002,Contagion / Bio Slime (2010),Horror,2010.0
95012,Tracy Morgan: Black and Blue (2010),Comedy,2010.0
95026,Exporting Raymond (2010),Comedy|Documentary,2010.0
95157,Kidnapped (2010),Horror|Thriller,2010.0
95223,4.3.2.1 (2010),Crime|Thriller,2010.0
95578,"Stoplight Society, The (La Sociedad del Semáforo) (2010)",Drama,2010.0
95695,"Five Minarets in New York (Act of Vengeance) (Terrorist, The) (2010)",Drama,2010.0
95697,No Problem (2010),Action|Comedy|Crime|Drama,2010.0
95732,Vampires (2010),Comedy|Fantasy|Horror,2010.0
95748,2010: Moby Dick (2010),Action|Adventure|Thriller,2010.0
95814,Pete Smalls Is Dead (2010),Comedy,2010.0
96071,Bag It (2010),Documentary,2010.0
96179,Amish Grace (2010),Drama,2010.0
96195,Run Sister Run! (2010),Drama,2010.0
96197,Secret Reunion (Ui-hyeong-je) (2010),Drama|Thriller,2010.0
96214,Primal (2010),Horror|Thriller,2010.0
96298,El Hada Buena - Una Fábula Peronista (2010),Comedy|Sci-Fi,2010.0
96501,Little White Lies (Les petits mouchoirs) (2010),Comedy|Drama,2010.0
96722,Suicide Club (2010),Adventure|Comedy|Drama,2010.0
96817,Boxing Gym (2010),Documentary,2010.0
96840,"Hunter, The (2010)",Thriller,2010.0
96842,Behind the Burly Q: The Story of Burlesque in America (2010),Documentary,2010.0
97163,Shameless (Maskeblomstfamilien ) (2010),Drama,2010.0
97220,Virginia (2010),Drama,2010.0
97382,Under the Boardwalk: The Monopoly Story (2010),Documentary,2010.0
97468,Drones (2010),Comedy|Sci-Fi,2010.0
97595,Dive! (Dive!: Living off America's Waste) (2010),Documentary,2010.0
97597,"Clink of Ice, The (a.k.a.: Sound of Ice Cubes, The) (Le bruit des glaçons) (2010)",Comedy|Drama,2010.0
97765,ReGeneration (2010),Documentary,2010.0
97808,"Woman That Dreamed About a Man, The (Kvinden der drømte om en mand) (2010)",Drama,2010.0
97823,"Piano in a Factory, The (Gang de qin) (2010)",Comedy|Drama|Musical,2010.0
98059,Something's Gonna Live (2010),Documentary,2010.0
98140,Meet Monica Velour (2010),Comedy|Drama|Romance,2010.0
98151,Kill Me Please (2010),Comedy,2010.0
98167,In Their Sleep (Dans ton sommeil) (2010),Horror|Thriller,2010.0
98294,Tokio Baby (2010),Drama,2010.0
98378,Four more years (Fyra år till) (2010),Comedy|Romance,2010.0
98402,Nokas (2010),Crime|Thriller,2010.0
98621,Welcome to the Space Show (Uchû shô e yôkoso) (2010),Adventure|Animation|Sci-Fi,2010.0
98927,Two in the Wave (2010),Documentary,2010.0
99045,Aftershock (Tangshan dadizhen) (2010),Drama|IMAX,2010.0
99249,"Marine Story, A (2010)",Drama,2010.0
99285,"Meilleurs amis du monde, Les (2010)",Comedy,2010.0
99347,"Glenn, the Flying Robot (2010)",Sci-Fi,2010.0
99355,"Woodmans, The (2010)",Documentary,2010.0
99371,Camp Rock 2: The Final Jam (2010),Comedy|Musical|Romance,2010.0
99373,StreetDance 3D (2010),Drama|Romance,2010.0
99387,Transfer (2010),Drama|Sci-Fi,2010.0
99439,Vidal Sassoon: The Movie (2010),Documentary,2010.0
99446,Ultrasuede: In Search of Halston (2010),Documentary,2010.0
99519,Henry (2010),Comedy,2010.0
99615,Role/Play (2010),Drama,2010.0
99760,Secrets of the Tribe (2010),Documentary,2010.0
99848,It's About You (2010),Documentary,2010.0
100056,Die (2010),Thriller,2010.0
100075,Choose (2010),Crime|Drama|Horror,2010.0
100101,Jean Gentil (2010),Drama,2010.0
100155,"Green Wave, The (2010)",Documentary,2010.0
100167,Murder by Proxy: How America Went Postal (2010),Documentary,2010.0
100169,After Porn Ends (2010),Documentary,2010.0
100173,Stonehenge Apocalypse (2010),Sci-Fi,2010.0
100180,"Last Godfather, The (2010)",Comedy,2010.0
100198,"Ah of Life, The (2010)",Drama|Romance|Sci-Fi,2010.0
100238,"Big Picture, The (L'homme qui voulait vivre sa vie) (2010)",Drama,2010.0
100253,Karlsson Brothers (Bröderna Karlsson) (2010),Comedy|Drama,2010.0
100336,Udaan (2010),Drama,2010.0
100361,"Adonis Factor, The (2010)",Documentary,2010.0
100426,"Bang Bang Club, The (2010)",Drama,2010.0
100457,Game of Death (2010),Action|Adventure|Thriller,2010.0
100496,Knucklehead (2010),Comedy|Drama,2010.0
100653,Salla: Selling the Silence (2010),Documentary,2010.0
100884,Holy Wars (2010),Documentary,2010.0
101068,"Solitude of Prime Numbers, The (2010)",Drama,2010.0
101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy,2010.0
101156,This Movie Is Broken (2010),Drama|Romance,2010.0
101158,Life 2.0 (2010),Documentary,2010.0
101160,Sons of Perdition (2010),Documentary,2010.0
101210,"Silence, The (Das letzte Schweigen) (2010)",Crime|Drama|Thriller,2010.0
101258,Radio Rebel (2010),Drama,2010.0
101260,StarStruck (2010),Comedy|Musical,2010.0
101352,I Am Comic (2010),Documentary,2010.0
101579,Ocean Heaven (2010) ,Drama,2010.0
101583,"Best and the Brightest, The (2010)",Comedy,2010.0
101614,Riverworld (2010),Drama|Sci-Fi,2010.0
101767,"Familie, En (2010)",Drama,2010.0
101794,"Stone's Throw Away, A (A tiro de piedra) (2010)",Adventure,2010.0
101846,One Lucky Elephant (2010),Documentary,2010.0
101857,Teenage Paparazzo (2010),Documentary,2010.0
101918,Bhutto (2010),Documentary,2010.0
101971,Never Sleep Again: The Elm Street Legacy (2010),Documentary,2010.0
102171,Late Autumn (Man-choo) (2010),Drama|Romance,2010.0
102275,"Afflicted, The (2010)",Horror|Thriller,2010.0
102596,180° South (180 Degrees South) (180° South: Conquerors of the Useless) (2010),Documentary|Drama,2010.0
102828,L.A. Zombie (2010),Horror,2010.0
102953,Nice Guy Johnny (2010),Comedy|Romance,2010.0
103036,No and Me (No et moi) (2010),Drama,2010.0
103089,100 Years of Evil (2010),Adventure|Comedy|Documentary,2010.0
103118,Bad Blood: A Cautionary Tale (2010) ,Documentary,2010.0
103388,My Perestroika (2010),Documentary,2010.0
103418,Hong Kong Confidential (Amaya) (2010),Drama,2010.0
103489,Arctic Blast (2010),Sci-Fi|Thriller,2010.0
103534,Inadequate People (Neadekvatnye lyudi) (2010),Comedy|Romance,2010.0
103545,Ed Hardy: Tattoo the World (2010) ,Documentary,2010.0
103557,Tell Me and I Will Forget (2010),Documentary,2010.0
103600,Please Remove Your Shoes (2010) ,Documentary,2010.0
103657,"Client List, The (2010)",Drama,2010.0
103676,My Avatar and Me (Min Avatar og mig) (2010),Documentary,2010.0
103784,Make Believe (2010),Documentary,2010.0
103877,Mighty Uke (2010),Documentary,2010.0
104319,"First Grader, The (2010)",Drama,2010.0
104388,Cold Prey III (Fritt Vilt III) (2010),Horror,2010.0
104464,Taipei Exchanges (Di 36 ge gu shi) (2010),Comedy|Drama,2010.0
104638,"Planet of the Future, The (2010)",Action|Adventure|Sci-Fi,2010.0
104807,I Am (2010),Documentary,2010.0
105133,Repeaters (2010) ,Action|Drama,2010.0
105144,Bare Knuckles (2010),Action|Drama,2010.0
105204,Saint (Sint) (2010),Horror,2010.0
105296,Lincz (2010),Drama|Thriller,2010.0
105439,Sword of Desperation (Hisshiken torisashi) (2010),Action|Drama,2010.0
105474,Microphone (2010),Comedy|Drama|Musical,2010.0
105542,Another Harvest Moon (2010),Drama,2010.0
105560,Beneath the Dark (2010),Drama|Mystery|Thriller,2010.0
105663,Family Affair (2010) ,Documentary,2010.0
105715,Just Wright (2010),Comedy|Romance,2010.0
105765,Cinema Komunisto (2010),Documentary,2010.0
105815,Undocumented (2010),Horror|Thriller,2010.0
105972,"Little Help, A (2010)",Comedy|Drama,2010.0
105985,Man on a Mission: Richard Garriott's Road to the Stars (2010),Documentary,2010.0
106017,Hello! How Are You? (Buna! Ce faci?) (2010),Comedy|Romance,2010.0
106115,"Story of Science, The (2010)",Documentary,2010.0
106136,Beatdown (2010),Action|Crime|Thriller,2010.0
106214,What If ... (2010),Drama,2010.0
106254,Boy Wonder (2010),Action|Crime|Drama,2010.0
106475,Caught Inside (2010),Action|Adventure|Horror|Thriller,2010.0
106501,"Chameleon, The (2010) ",Drama,2010.0
106592,"Happy Poet, The (2010)",Comedy|Drama|Romance,2010.0
106622,To Age or Not to Age (2010),Documentary,2010.0
106686,José and Pilar (José e Pilar) (2010),Documentary,2010.0
106762,Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western,2010.0
107096,Three Stars (2010),Documentary,2010.0
107143,Kinbaku (2010),Documentary,2010.0
107372,Happy Family (2010),Comedy,2010.0
107548,Ice Quake (2010) ,Action|Sci-Fi|Thriller,2010.0
107573,Apnea (Apnoia) (2010),Drama,2010.0
107630,High School (2010),Comedy,2010.0
107653,"Lost Thing, The (2010)",Animation|Drama|Fantasy,2010.0
107848,Vegucated (2010),Comedy|Documentary,2010.0
107919,Trader Games (Krach) (2010),Action|Drama|Thriller,2010.0
108285,"Assault, The (L'assaut) (2010)",Action|Thriller,2010.0
108447,Atrocious (2010),Horror|Thriller,2010.0
108595,Over Your Cities Grass Will Grow (2010),Documentary,2010.0
109015,"Beware the Gonzo (Gonzo Files, The) (2010)",Comedy|Drama|Romance,2010.0
109151,"Elephant in the Living Room, The (2010)",Documentary,2010.0
109273,Big Money Rustlas (Big Money Ru$tla$) (2010),Comedy|Western,2010.0
109325,Climate of Change (2010),Documentary,2010.0
109653,Bitter Feast (2010),Comedy|Horror|Thriller,2010.0
109665,Messages Deleted (2010),Mystery|Thriller,2010.0
109747,"Black Limousine (Land of the Astronauts, The) (2010)",Drama,2010.0
109771,Dead Genesis (2010),Horror,2010.0
109810,Elena Undone (2010),Drama|Romance,2010.0
109943,Head Over Heels (De Pernas pro Ar) (2010),Comedy,2010.0
110200,Blank City (2010),Documentary,2010.0
110233,Man at Bath (Homme au bain) (2010),Drama,2010.0
110293,Table 7 (2010),Comedy|Drama,2010.0
110607,Dinoshark (2010),Horror|Sci-Fi,2010.0
110748,Wake Wood (2010) ,Drama|Horror|Mystery,2010.0
110970,Tout ce qui brille (2010),Comedy|Drama,2010.0
111124,Trick (2010),Action|Crime,2010.0
111318,City Under Siege (Chun sing gai bei) (2010),Action|Sci-Fi,2010.0
112185,"Outlaw, The (Lope) (2010)",Drama,2010.0
112273,Brother (Hermano) (2010),Drama,2010.0
112320,"Corridor, The (2010)",Horror|Thriller,2010.0
112506,Radio Free Albemuth (2010),Drama|Sci-Fi,2010.0
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery,2010.0
112565,Brother's Justice (2010),Comedy,2010.0
112893,Super Hero Party Clown (2010),Comedy|Romance,2010.0
112909,Kites (2010),Action|Drama|Romance,2010.0
113205,L'Italien (2010),Comedy|Drama,2010.0
113430,Cane Toads: The Conquest (2010),Documentary,2010.0
113843,Killing Us Softly 4: Advertising's Image of Women (2010),Documentary,2010.0
113855,Faith School Menace? (2010),Documentary,2010.0
113860,"Codes of Gender, The (2010)",Documentary,2010.0
113991,Care Bears to the Rescue (Care Bears: To the Rescue Movie) (2010),Adventure|Animation|Children|Fantasy,2010.0
114793,Time of Eve (Eve no jikan) (2010),Animation|Romance|Sci-Fi,2010.0
114891,Legendary (2010),Drama,2010.0
115137,Celine: Through the Eyes of the World (2010),Documentary,2010.0
115791,Bones (2010),Drama,2010.0
115793,Breaking and Entering (2010),Comedy|Documentary,2010.0
115933,LEGO Hero Factory: Rise of the Rookies (2010),Action|Children,2010.0
115963,The Stoker (2010),Crime|Drama,2010.0
116008,Everything Will Be Fine (2010),Drama|Thriller,2010.0
116018,Chasing Madoff (2010),Documentary,2010.0
116056,Coach (2010),Comedy|Romance,2010.0
116169,Reign of Assassins (2010),Action,2010.0
116205,The Clinic (2010),Horror|Thriller,2010.0
116215,"Ultramarines: A Warhammer 40,000 Movie (2010)",Animation|Sci-Fi,2010.0
116463,Ice Castles (2010),Drama|Romance,2010.0
116507,Mission London (2010),Comedy,2010.0
116513,'Master Harold' ... And the Boys (2010),Drama,2010.0
116805,Confucius (2010),Drama,2010.0
116891,Max Schmeling (2010),Action|Drama|War,2010.0
117144,See You in September (2010),Comedy|Romance,2010.0
117182,Double Tide (2010),Documentary,2010.0
117420,The Boy Who Cried Werewolf (2010),Children|Horror,2010.0
117472,Comme les 5 doigts de la main (2010),Action|Drama|Thriller,2010.0
117574,The Incite Mill - 7 Day Death Game (2010),Horror|Mystery|Thriller,2010.0
117586,My Dear Desperado (2010),Comedy,2010.0
117694,Endure (2010),Mystery|Thriller,2010.0
117843,Oppressed Majority (2010),Drama,2010.0
117855,Ivul (2010),Drama,2010.0
118236,Bleak Night (2010),Drama,2010.0
118254,Cherry Tree Lane (2010),Horror|Thriller,2010.0
118258,It's a Wonderful Afterlife (2010),Comedy|Drama|Horror|Romance,2010.0
118266,Norwegian Ninja (2010),Action|Comedy,2010.0
118462,Grant Morrison: Talking with Gods (2010),Documentary,2010.0
118796,Prey (2010),Adventure|Drama|Horror|Mystery|Thriller,2010.0
118818,Frozen (2010),Fantasy|Romance,2010.0
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery,2010.0
119167,Paradox (2010),Sci-Fi|Thriller,2010.0
119214,Food Stamped (2010),Documentary,2010.0
119428,With Love... from the Age of Reason (2010),Comedy|Romance,2010.0
119621,Everyday Sunshine:  The Story of Fishbone (2010),Documentary,2010.0
119629,Exorcismus (2010),Horror,2010.0
120098,First Dog (2010),Children,2010.0
120198,A Yakuza's Daughter Never Cries (2010),Comedy,2010.0
120246,Forget Me Not (2010),Romance,2010.0
120404,Freestyle (2010),Drama|Romance,2010.0
120416,Fuchsia the Mini-Witch (2010),Children,2010.0
120598,Harvest (2010),Drama,2010.0
121029,No Distance Left to Run (2010),Documentary,2010.0
121039,A Night for Dying Tigers (2010),Drama,2010.0
121167,Prowl (2010),Horror,2010.0
121192,The Expelled (2010),Horror|Thriller,2010.0
121217,Gun (2010),Action|Crime|Thriller,2010.0
121265,The Stranger (2010),Action|Thriller,2010.0
121300,Run If You Can (2010),Drama,2010.0
121330,Altitude (2010),Horror|Mystery|Thriller,2010.0
121354,Cyrus: Mind of a Serial Killer (2010),Crime|Horror|Mystery|Thriller,2010.0
121372,Bill Burr: Let It Go (2010),Comedy,2010.0
121459,Wrong Side of Town (2010),Action|Crime,2010.0
121757,Twelve Thirty (2010),Drama,2010.0
121779,Skateland (2010),Drama,2010.0
121815,Pink Saris (2010),Documentary|Drama,2010.0
121923,Rising Stars (2010),Children|Drama,2010.0
121945,Made in Romania (2010),Comedy,2010.0
122031,Psych:9 (2010),Horror|Mystery|Thriller,2010.0
122086,The Heavy (2010),Action|Thriller,2010.0
122104,Kevin Hart: Seriously Funny (2010),Comedy,2010.0
122127,One Husband Too Many (2010),Comedy|Romance,2010.0
122129,Scooby-Doo! Camp Scare (2010),Adventure|Animation|Children|Comedy|Mystery,2010.0
122304,The Freebie (2010),Comedy|Drama,2010.0
122306,The Violent Kind (2010),Horror,2010.0
122333,Siren (2010),Action|Horror|Thriller,2010.0
122347,Thorne: Sleepyhead (2010),Crime|Drama|Mystery|Thriller,2010.0
122464,Student Services (2010),Drama|Romance,2010.0
122519,The Search for Santa Paws (2010),Adventure|Children,2010.0
122758,The 7 Adventures of Sinbad (2010),Action|Adventure,2010.0
122789,Kandahar (2010),Action|Drama,2010.0
122797,Legacy (2010),Drama|Thriller,2010.0
122813,Space Chimps 2: Zartog Strikes Back (2010),Animation|Children,2010.0
122976,Pound of Flesh (2010),Comedy|Drama|Thriller,2010.0
123091,Mercy (2010),Drama|Romance,2010.0
123165,Mongolian Death Worm (2010),Horror|Sci-Fi,2010.0
123210,Once Fallen (2010),Action|Crime|Drama,2010.0
123256,Kill Katie Malone (2010),Horror|Thriller,2010.0
123328,Hard Ride to Hell (2010),Horror,2010.0
123415,Poster Girl (2010),(no genres listed),2010.0
123427,Meskada (2010),Crime|Drama|Mystery|Thriller,2010.0
123435,Wreckage (2010),Horror|Thriller,2010.0
123483,The Zero Hour (2010),Action,2010.0
123495,Small Town Saturday Night (2010),Drama,2010.0
123497,Ricky Gervais: Out of England 2 - The Stand-Up Special (2010),Comedy,2010.0
123571,Jim Jefferies: Alcoholocaust (2010),Comedy,2010.0
123573,Thorne: Scaredy Cat (2010),Crime|Drama|Mystery|Thriller,2010.0
123577,Terror Trap (2010),Horror|Thriller,2010.0
123850,Astro-Zombies M3: Cloned (2010),(no genres listed),2010.0
123959,Groupie (2010),Horror|Thriller,2010.0
124041,Something Like A Business (2010),Comedy,2010.0
124176,Matching Jack (2010),Drama,2010.0
124273,Kevin Smith: Too Fat For 40 (2010),Comedy,2010.0
124310,Fair is Fair (2010),Comedy,2010.0
124340,Shoot the Hero (2010),Action|Adventure|Comedy|Thriller,2010.0
124564,Stranded (2010),Action|Horror|War,2010.0
124577,A Boy and His Samurai (2010),Comedy|Drama|Romance,2010.0
124649,Anything You Want (2010),Drama,2010.0
124651,Stalker (2010),Horror,2010.0
124705,Marathon Boy (2010),Documentary,2010.0
124721,The Front (2010),Crime|Drama|Mystery,2010.0
124755,Limbo (2010),Drama,2010.0
124805,Venus & Vegas (2010),Action|Comedy,2010.0
125019,The Dry Land (2010),Drama,2010.0
125025,The Taqwacores (2010),Action|Comedy|Drama,2010.0
125045,The Matchmaker (2010),Drama,2010.0
125093,Playing House (2010),Thriller,2010.0
125125,Pure Country 2: The Gift (2010),Drama|Romance,2010.0
125255,Multiple Sarcasms (2010),Drama|Romance,2010.0
125261,Mysterious Island (2010),Adventure|Horror|Sci-Fi,2010.0
125347,Mandrake (2010),Horror|Sci-Fi|Thriller,2010.0
125365,The Paranoids (2010),Comedy|Drama|Romance,2010.0
125371,Medium Raw (2010),Fantasy|Horror|Thriller,2010.0
125385,Trust Me (2010),(no genres listed),2010.0
125415,The Waiting City (2010),Drama|Romance,2010.0
125439,The Last Rites of Ransom Pride (2010),Action|Drama|Western,2010.0
125866,Love and Distrust (2010),Drama|Romance,2010.0
125908,Time in the Minors (2010),(no genres listed),2010.0
125938,Reggie Watts: Why Shit So Crazy? (2010),Comedy,2010.0
125942,Curb Dance (2010),(no genres listed),2010.0
126022,Act Da Fool (2010),(no genres listed),2010.0
126036,Barbie: A Fashion Fairytale (2010),Animation|Children,2010.0
126044,Brutal Relax (2010),Action|Comedy,2010.0
126152,Lahore (2010),Action,2010.0
126397,The Encounter (2010),Children|Drama,2010.0
126430,The Pacific (2010),Action|Adventure|Drama|War,2010.0
126779,Grandmother (2010),Drama,2010.0
126795,Finisterrae (2010),(no genres listed),2010.0
126965,Land (2010),Documentary,2010.0
126973,Soundtracker (2010),(no genres listed),2010.0
127064,Amador (2010),Drama,2010.0
127090,The Killing Jar (2010),Drama|Thriller,2010.0
127102,The First Men in the Moon (2010),Sci-Fi,2010.0
127222,Nothing's All Bad (2010),Drama,2010.0
127292,Zenith (2010),Sci-Fi|Thriller,2010.0
127445,Saturday Night (2010),Documentary,2010.0
127579,Black Venus (2010),Drama,2010.0
127877,Kawa (2010),Drama,2010.0
127989,Street Days (2010),Drama,2010.0
128093,"Bo Burnham: Words, Words, Words (2010)",Comedy,2010.0
128095,Kathleen Madigan: Gone Madigan (2010),Comedy,2010.0
128227,Shadow (2010),Horror|Thriller,2010.0
128582,Kommissarie Späck (2010),Comedy,2010.0
128703,Standing Ovation (2010),Children|Comedy,2010.0
128736,I'm Here (2010),Drama,2010.0
128902,The Forgotten Space (2010),Documentary,2010.0
128904,"Runner from Ravenshead, The (2010)",Children,2010.0
128946,Hotel Hell Vacation (2010),Comedy,2010.0
128964,Mahler on the Couch (2010),Drama,2010.0
129534,Parked (2010),Drama,2010.0
129777,Chronic Town (2010),Action|Drama|Thriller,2010.0
129855,Lights Out (2010),Drama|Mystery|Thriller,2010.0
130064,Memory Lane (2010),Drama,2010.0
130376,Kill Speed (2010),Action|Crime|Thriller,2010.0
130384,Mega Piranha (2010),Action|Adventure|Horror|Sci-Fi,2010.0
